MonitoringLocationID,MonitoringLocationName,Date,Characteristic,Value,Unit,Latitude,Longitude,Year
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2020-09-02,Chloride,42.6,mg/L,39.992569,-97.931967,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-02-10,Specific conductance,509.0,umho/cm,39.980149,-97.003893,2020
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2020-08-11,Vanadium,0.0063,mg/L,39.3758,-95.9183,2020
KICKAPOO07-DH.2019.WQ 04,DH.2019.WQ 04 Dewberry130th,2020-10-14,Uranium,3.7,ug/L,39.69646,-95.6969,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2020-07-14,Total suspended solids,38.0,mg/L,39.2658,-95.8864,2020
SACFOXMO-Site D,Walnut Creek- South Boundary,2020-04-09,Conductivity,0.474666666666667,mS/cm,39.9153556,-95.5657361111,2020
SACFOXMO-Site 6,Noharts Creek,2020-10-22,Conductivity,0.45,mS/cm,40.0,-95.4630611111,2020
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2020-09-17,Alkalinity,270.0,mg/L,39.3758,-95.9183,2020
PEORIAWATER-N3,Neosho River 3,2020-11-20,Conductivity,339.0,uS/cm,37.034843598,-95.0735833821,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2020-08-19,Fluoride,0.27,mg/L,39.2658,-95.8864,2020
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2020-03-03,Total suspended solids,54.5,mg/L,39.992569,-97.931967,2020
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2020-08-19,Turbidity,8.1,NTU,39.3225,-95.7758,2020
SACFOXMO-Site 8,"Nohart's Creek, Southeast Entering",2020-09-23,Dissolved oxygen (DO),99.1,%,39.97194,-95.47639,2020
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2020-08-27,Turbidity,2.49,FNU,39.683102,-95.67641,2020
SACFOXMO-Site 8,"Nohart's Creek, Southeast Entering",2020-05-19,Dissolved oxygen (DO),9.96,mg/L,39.97194,-95.47639,2020
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2020-10-14,Nickel,4.0,ug/L,39.683102,-95.67641,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-09-16,Sulfate,54.8,mg/L,39.980149,-97.003893,2020
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2020-11-02,Turbidity,16.62,FNU,39.67315,-95.67643,2020
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2020-08-11,"Total Phosphorus, mixed forms",0.22,mg/L,39.2888,-95.7483,2020
SACFOXMO-Site 6,Noharts Creek,2020-06-09,Turbidity,60.2,NTU,40.0,-95.4630611111,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-02-10,Ammonia-nitrogen,0.176,mg/L,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-08-12,Dissolved oxygen (DO),11.2,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2020-09-03,Alkalinity,260.0,mg/L,39.3758,-95.9183,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-07-01,Escherichia coli,1414.0,MPN/100mL,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-05-05,Escherichia coli,29.0,MPN/100mL,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-03-02,Total suspended solids,28.5,mg/L,39.980149,-97.003893,2020
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2020-10-08,Dissolved oxygen (DO),88.9,%,39.97194,-95.55278,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-07-01,Total suspended solids,434.0,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2020-08-11,Calcium,90.0,mg/L,39.3225,-95.7758,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-10-05,Ammonia-nitrogen,0.0553,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2020-07-23,Chloride,17.0,mg/L,39.2658,-95.8864,2020
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2020-10-13,Turbidity,7.72,FNU,39.683102,-95.67641,2020
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2020-08-19,Total suspended solids,10.0,mg/L,39.3225,-95.7758,2020
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2020-11-05,Sulfate,119.0,mg/L,39.992569,-97.931967,2020
KICKAPOO07-DH.2019.WQ 09,DH.2019.WQ 09 Squaw150th,2020-08-27,Dissolved oxygen (DO),8.19,mg/L,39.72529,-95.66852,2020
SACFOXMO-Site 8,"Nohart's Creek, Southeast Entering",2020-08-14,"Temperature, water",20.8,deg C,39.97194,-95.47639,2020
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2020-07-14,Potassium,4.4,mg/L,39.3758,-95.9183,2020
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2020-05-06,Dissolved oxygen (DO),9.8,mg/L,39.992569,-97.931967,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-06-09,Total suspended solids,215.0,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2020-07-14,Arsenic,4.2,mg/L,39.2658,-95.8864,2020
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2020-10-13,Conductivity,737.23,uS/cm,39.67315,-95.67643,2020
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2020-08-11,Alkalinity,300.0,mg/L,39.2887,-95.7617,2020
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2020-10-14,Uranium,2.7,ug/L,39.6682,-95.71403,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-02-10,Kjeldahl nitrogen,1.37,mg/L,39.980149,-97.003893,2020
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2020-09-23,"Temperature, water",17.6,deg C,39.97194,-95.55278,2020
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2020-10-14,"Alkalinity, total",300.0,mg/L,39.66022,-95.64458,2020
SACFOXMO-Site 6,Noharts Creek,2020-10-08,Turbidity,11.4,NTU,40.0,-95.4630611111,2020
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2020-06-02,Specific conductance,439.0,umho/cm,39.992569,-97.931967,2020
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2020-10-13,Dissolved oxygen (DO),3.25,mg/L,39.67315,-95.67643,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-11-04,Phosphate-phosphorus,0.295,mg/L,39.980149,-97.003893,2020
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2020-06-25,Turbidity,52.2,NTU,39.97194,-95.55278,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-08-12,Phosphate-phosphorus,0.534,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2020-07-28,Specific conductance,610.0,umho/cm,39.3758,-95.9183,2020
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2020-08-11,Strontium,1.4,mg/L,39.2887,-95.7617,2020
SACFOXMO-Site 6,Noharts Creek,2020-04-09,pH,7.67,,40.0,-95.4630611111,2020
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2020-08-11,Zinc,0.01,mg/L,39.2887,-95.7617,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-10-05,Zinc,9.5,ug/L,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-10-05,Organic carbon,3.16,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2020-08-11,Chloride,68.0,mg/L,39.2888,-95.7483,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2020-08-11,Uranium,1.6,ug/L,39.2658,-95.8864,2020
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2020-08-11,"Total Nitrogen, mixed forms",2.02,mg/L,39.2888,-95.7483,2020
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2020-07-14,Boron,0.064,mg/L,39.3758,-95.9183,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-10-05,Nickel,3.6,ug/L,39.980149,-97.003893,2020
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2020-06-29,Conductivity,307.65,uS/cm,39.66022,-95.64458,2020
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2020-08-11,Selenium,1.2,ug/L,39.2888,-95.7483,2020
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2020-10-14,Potassium,12.0,mg/L,39.6682,-95.71403,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-06-09,Escherichia coli,488.0,MPN/100mL,39.980149,-97.003893,2020
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2020-04-23,pH,8.08666666666667,,39.97194,-95.55278,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-07-01,Sodium,10.1,mg/L,39.980149,-97.003893,2020
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2020-10-14,Uranium,3.6,ug/L,39.66022,-95.64458,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-03-02,Escherichia coli,10.0,MPN/100mL,39.980149,-97.003893,2020
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2020-10-07,Specific conductance,858.0,umho/cm,39.992569,-97.931967,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2020-07-28,Total suspended solids,38.0,mg/L,39.2658,-95.8864,2020
KICKAPOO07-DH.2019.WQ 04,DH.2019.WQ 04 Dewberry130th,2020-06-29,Conductivity,326.73,uS/cm,39.69646,-95.6969,2020
SACFOXMO-Site D,Walnut Creek- South Boundary,2020-04-23,Turbidity,6.8,NTU,39.9153556,-95.5657361111,2020
PEORIAWATER-SP3,Spring River 3,2020-11-20,pH,8.46,,37.020535615,-94.7212612884,2020
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2020-08-11,Turbidity,4.3,NTU,39.2887,-95.7617,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-06-09,Ammonia-nitrogen,0.106,mg/L,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-06-09,Velocity-discharge,361.0,cfs,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-09-16,Total suspended solids,50.0,mg/L,39.980149,-97.003893,2020
SACFOXMO-Site D,Walnut Creek- South Boundary,2020-07-28,pH,7.15,,39.9153556,-95.5657361111,2020
KICKAPOO07-DH.2019.WQ 04,DH.2019.WQ 04 Dewberry130th,2020-10-14,Manganese,0.12,mg/L,39.69646,-95.6969,2020
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2020-06-09,Dissolved oxygen (DO),7.36,mg/L,39.97194,-95.55278,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-10-05,Copper,5.1,ug/L,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-09-16,Phosphate-phosphorus,0.563,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2020-08-11,Barium,0.16,mg/L,39.2887,-95.7617,2020
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2020-10-14,Calcium,140.0,mg/L,39.67315,-95.67643,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-05-05,Turbidity,13.0,NTU,39.980149,-97.003893,2020
KICKAPOO07-DH.2019.WQ 08,DH.2019.WQ 08 Squaw160th,2020-07-17,Conductivity,352.6,uS/cm,39.73976,-95.66889,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-02-10,Chloride,26.7,mg/L,39.980149,-97.003893,2020
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2020-12-01,Ammonia-nitrogen,0.131,mg/L,39.980149,-97.003893,2020
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-19,Strontium,1.0,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,"p-(1,1,3,3-Tetramethylbutyl)phenol",0.25,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Magnesium,14.6,mg/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-09-21,Magnesium,23.4,mg/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,"p-(1,1,3,3-Tetramethylbutyl)phenol",0.25,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Heptachlor,0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Zinc,25.0,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Barium,204.0,ug/L,37.722646,-97.358462,2021
CNA-NCR-Canton,Canton - North Canadian River Site,2021-10-27,Specific conductance,1897.0,uS/cm,39.12805556,-98.675,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,"2,4-D",0.053,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,"p,p'-DDT",0.1,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Triclosan,0.2,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,"p,p'-DDE",0.1,ug/L,38.877043,-97.52317,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Vanadium,10.0,ug/L,38.10035,-98.509398,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-08-19,Barium,0.16,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Estrone,0.4,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Trifluralin,0.1,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Triclosan,0.1,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Triclosan,0.2,ug/L,39.472247,-96.832223,2021
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2021-09-09,Atrazine,3.1,ug/L,39.3225,-95.7758,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Bromide,0.05,mg/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-09-21,Sodium,25.3,mg/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,.beta.-Endosulfan,0.02,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-09-21,Silver,25.0,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Parathion,0.1,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Silver,25.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Acetochlor ESA,0.2,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Bromide,0.05,mg/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,"2,4,5-T",0.05,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Barium,103.0,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Alachlor OA,0.05,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Diethyl phthalate,0.1,ug/L,38.43461,-96.54928,2021
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2021-11-22,Uranium,2.3,ug/L,39.67315,-95.67643,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-05-06,Velocity-discharge,343.0,cfs,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,"Dibenz[a,h]anthracene",1.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Molybdenum,15.0,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-06-10,Escherichia coli,276.0,MPN/100mL,39.992569,-97.931967,2021
NARS_WQX-NWC_KS-10139,NWC_KS-10139,2021-07-11,Chloride,533.0,mg/L,37.014863,-99.463072,2021
NARS_WQX-NWC_KS-10102,NWC_KS-10102,2021-07-09,Chlorophyll a,60.8,ug/L,38.07983,-98.06508,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-10-13,Magnesium,24.0,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Tris(2-butoxyethyl) phosphate,0.04,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Triclosan,0.2,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Bromide,0.05,mg/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,Tebuthiuron,0.05,ug/L,38.486057,-96.691025,2021
NARS_WQX-NWC_KS-10098,NWC_KS-10098,2021-06-13,pH,7.55,,37.34562,-98.41065,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Acenaphthene,0.1,ug/L,38.877043,-97.52317,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Pendimethalin,0.02,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Thallium,50.0,ug/L,38.10035,-98.509398,2021
KICKAPOO07-DH.2019.WQ 10,DH.2019.WQ 10 Tributary130th,2021-11-29,Aluminum,0.22,mg/L,39.69381,-95.65783,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Alachlor,0.05,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Selenium,50.0,ug/L,39.149088,-96.718446,2021
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2021-11-22,Manganese,0.49,mg/L,39.6682,-95.71403,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Ethoprop,0.1,ug/L,38.10035,-98.509398,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-19,"Total Nitrogen, mixed forms",0.5,mg/L,39.2658,-95.8864,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-08-05,"Total Phosphorus, mixed forms",0.638,mg/L,39.980149,-97.003893,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-05-03,Specific conductance,607.0,umho/cm,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Orthophosphate,0.05,mg/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Cadmium,3.0,ug/L,39.472247,-96.832223,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-09-22,Sulfate,70.0,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Thallium,50.0,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-01-12,Calcium,106.0,mg/L,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Beryllium,3.0,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Anthracene,0.1,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Selenium,50.0,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-04-06,Kjeldahl nitrogen,0.641,mg/L,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Antimony,50.0,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Heptachlor epoxide,0.1,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Testosterone,0.25,ug/L,39.149088,-96.718446,2021
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2021-09-08,Boron,0.082,mg/L,39.3225,-95.7758,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Endosulfan sulfate,0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Chlorothalonil,0.1,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,"Chlordane, technical",5.0,ug/L,37.722646,-97.358462,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-01-11,Nitrate + Nitrite,2.23,mg/L,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Orthophosphate,0.0912,mg/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,Bromacil,0.04,ug/L,38.486057,-96.691025,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-31,Uranium,2.1,ug/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,2-Chloronaphthalene,0.1,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Simazine,0.05,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Nickel,20.0,ug/L,38.486057,-96.691025,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-09-28,Selenium,1.2,ug/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Silver,25.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-09-21,Bromide,0.05,mg/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Dimethyl phthalate,1.0,ug/L,38.10035,-98.509398,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-10-11,Dissolved oxygen (DO),11.7,mg/L,39.980149,-97.003893,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-09-06,"Total Phosphorus, mixed forms",1.11,mg/L,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-09-21,Sulfate,203.0,mg/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Aldrin,0.02,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Fluoride,0.383,mg/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Propanil,0.02,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-09-06,"Temperature, water",22.6,deg C,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,Ethalfluralin,0.02,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Parathion,0.1,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Prometon,0.05,ug/L,39.472247,-96.832223,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-19,Escherichia coli,121.0,MPN/100mL,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Atrazine,0.22,ug/L,38.877043,-97.52317,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-19,Aluminum,0.92,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-09-21,Zinc,29.0,ug/L,37.722646,-97.358462,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-06-02,Atrazine,9.27,ug/L,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Triclocarban,0.2,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-09-21,Chloride,6.34,mg/L,38.486057,-96.691025,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-08-19,Zinc,0.01,mg/L,39.3758,-95.9183,2021
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2021-09-07,Specific conductance,443.0,uS/cm,38.438094,-96.557908,2021
KICKAPOO07-DH.2019.WQ 08,DH.2019.WQ 08 Squaw160th,2021-11-29,Total Kjeldahl nitrogen,0.46,mg/L,39.73976,-95.66889,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Selenium,50.0,ug/L,39.472247,-96.832223,2021
KICKAPOO07-DH.2019.WQ 08,DH.2019.WQ 08 Squaw160th,2021-11-22,Copper,1.4,ug/L,39.73976,-95.66889,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-02-03,Nitrate + Nitrite,2.69,mg/L,39.992569,-97.931967,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-10-11,Arsenic,4.49,ug/L,39.980149,-97.003893,2021
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2021-07-29,"Total Nitrogen, mixed forms",0.4,mg/L,39.3225,-95.7758,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,"2,4,6-Trichlorophenol",0.1,ug/L,37.722646,-97.358462,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-03-09,Escherichia coli,11.0,MPN/100mL,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Barium,129.0,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Sulfate,18.4,mg/L,38.43461,-96.54928,2021
